,Image,VideoIdx,FrameIdx,Class,t0
633,EmbryonVideoClassif/Frames/V3/34.png,V3,34.png,0,23.75
634,EmbryonVideoClassif/Frames/V3/35.png,V3,35.png,0,23.75
635,EmbryonVideoClassif/Frames/V3/36.png,V3,36.png,0,23.75
636,EmbryonVideoClassif/Frames/V3/37.png,V3,37.png,0,23.75
637,EmbryonVideoClassif/Frames/V3/38.png,V3,38.png,0,23.75
638,EmbryonVideoClassif/Frames/V3/39.png,V3,39.png,0,23.75
639,EmbryonVideoClassif/Frames/V3/40.png,V3,40.png,0,23.75
640,EmbryonVideoClassif/Frames/V3/41.png,V3,41.png,0,23.75
641,EmbryonVideoClassif/Frames/V3/42.png,V3,42.png,0,23.75
642,EmbryonVideoClassif/Frames/V3/43.png,V3,43.png,0,23.75
643,EmbryonVideoClassif/Frames/V3/44.png,V3,44.png,0,23.75
644,EmbryonVideoClassif/Frames/V3/45.png,V3,45.png,0,23.75
645,EmbryonVideoClassif/Frames/V3/46.png,V3,46.png,0,23.75
646,EmbryonVideoClassif/Frames/V3/47.png,V3,47.png,0,23.75
647,EmbryonVideoClassif/Frames/V3/48.png,V3,48.png,0,23.75
648,EmbryonVideoClassif/Frames/V3/49.png,V3,49.png,0,23.75
649,EmbryonVideoClassif/Frames/V3/50.png,V3,50.png,0,23.75
650,EmbryonVideoClassif/Frames/V3/51.png,V3,51.png,0,23.75
651,EmbryonVideoClassif/Frames/V3/52.png,V3,52.png,0,23.75
652,EmbryonVideoClassif/Frames/V3/53.png,V3,53.png,0,23.75
653,EmbryonVideoClassif/Frames/V3/54.png,V3,54.png,0,23.75
654,EmbryonVideoClassif/Frames/V3/55.png,V3,55.png,0,23.75
655,EmbryonVideoClassif/Frames/V3/56.png,V3,56.png,0,23.75
656,EmbryonVideoClassif/Frames/V3/57.png,V3,57.png,0,23.75
657,EmbryonVideoClassif/Frames/V3/58.png,V3,58.png,0,23.75
658,EmbryonVideoClassif/Frames/V3/59.png,V3,59.png,0,23.75
659,EmbryonVideoClassif/Frames/V3/60.png,V3,60.png,0,23.75
660,EmbryonVideoClassif/Frames/V3/61.png,V3,61.png,0,23.75
661,EmbryonVideoClassif/Frames/V3/62.png,V3,62.png,0,23.75
662,EmbryonVideoClassif/Frames/V3/63.png,V3,63.png,0,23.75
663,EmbryonVideoClassif/Frames/V3/64.png,V3,64.png,0,23.75
664,EmbryonVideoClassif/Frames/V3/65.png,V3,65.png,0,23.75
665,EmbryonVideoClassif/Frames/V3/66.png,V3,66.png,0,23.75
666,EmbryonVideoClassif/Frames/V3/67.png,V3,67.png,0,23.75
667,EmbryonVideoClassif/Frames/V3/68.png,V3,68.png,0,23.75
668,EmbryonVideoClassif/Frames/V3/69.png,V3,69.png,0,23.75
669,EmbryonVideoClassif/Frames/V3/70.png,V3,70.png,0,23.75
670,EmbryonVideoClassif/Frames/V3/71.png,V3,71.png,0,23.75
671,EmbryonVideoClassif/Frames/V3/72.png,V3,72.png,0,23.75
672,EmbryonVideoClassif/Frames/V3/73.png,V3,73.png,0,23.75
673,EmbryonVideoClassif/Frames/V3/74.png,V3,74.png,0,23.75
674,EmbryonVideoClassif/Frames/V3/75.png,V3,75.png,0,23.75
675,EmbryonVideoClassif/Frames/V3/76.png,V3,76.png,0,23.75
676,EmbryonVideoClassif/Frames/V3/77.png,V3,77.png,0,23.75
677,EmbryonVideoClassif/Frames/V3/78.png,V3,78.png,0,23.75
678,EmbryonVideoClassif/Frames/V3/79.png,V3,79.png,0,23.75
679,EmbryonVideoClassif/Frames/V3/80.png,V3,80.png,0,23.75
680,EmbryonVideoClassif/Frames/V3/81.png,V3,81.png,0,23.75
681,EmbryonVideoClassif/Frames/V3/82.png,V3,82.png,0,23.75
682,EmbryonVideoClassif/Frames/V3/83.png,V3,83.png,0,23.75
683,EmbryonVideoClassif/Frames/V3/84.png,V3,84.png,0,23.75
684,EmbryonVideoClassif/Frames/V3/85.png,V3,85.png,0,23.75
685,EmbryonVideoClassif/Frames/V3/86.png,V3,86.png,0,23.75
686,EmbryonVideoClassif/Frames/V3/87.png,V3,87.png,0,23.75
687,EmbryonVideoClassif/Frames/V3/88.png,V3,88.png,0,23.75
688,EmbryonVideoClassif/Frames/V3/89.png,V3,89.png,0,23.75
689,EmbryonVideoClassif/Frames/V3/90.png,V3,90.png,0,23.75
690,EmbryonVideoClassif/Frames/V3/91.png,V3,91.png,0,23.75
691,EmbryonVideoClassif/Frames/V3/92.png,V3,92.png,0,23.75
692,EmbryonVideoClassif/Frames/V3/93.png,V3,93.png,0,23.75
693,EmbryonVideoClassif/Frames/V3/94.png,V3,94.png,0,23.75
694,EmbryonVideoClassif/Frames/V3/95.png,V3,95.png,0,23.75
695,EmbryonVideoClassif/Frames/V3/96.png,V3,96.png,0,23.75
696,EmbryonVideoClassif/Frames/V3/97.png,V3,97.png,0,23.75
697,EmbryonVideoClassif/Frames/V3/98.png,V3,98.png,0,23.75
698,EmbryonVideoClassif/Frames/V3/99.png,V3,99.png,0,23.75
699,EmbryonVideoClassif/Frames/V3/100.png,V3,100.png,0,23.75
700,EmbryonVideoClassif/Frames/V3/101.png,V3,101.png,0,23.75
701,EmbryonVideoClassif/Frames/V3/102.png,V3,102.png,0,23.75
702,EmbryonVideoClassif/Frames/V3/103.png,V3,103.png,0,23.75
703,EmbryonVideoClassif/Frames/V3/104.png,V3,104.png,0,23.75
704,EmbryonVideoClassif/Frames/V3/105.png,V3,105.png,0,23.75
705,EmbryonVideoClassif/Frames/V3/106.png,V3,106.png,0,23.75
706,EmbryonVideoClassif/Frames/V3/107.png,V3,107.png,0,23.75
707,EmbryonVideoClassif/Frames/V3/108.png,V3,108.png,0,23.75
708,EmbryonVideoClassif/Frames/V3/109.png,V3,109.png,0,23.75
709,EmbryonVideoClassif/Frames/V3/110.png,V3,110.png,0,23.75
710,EmbryonVideoClassif/Frames/V3/111.png,V3,111.png,0,23.75
711,EmbryonVideoClassif/Frames/V3/112.png,V3,112.png,0,23.75
712,EmbryonVideoClassif/Frames/V3/113.png,V3,113.png,0,23.75
713,EmbryonVideoClassif/Frames/V3/114.png,V3,114.png,0,23.75
714,EmbryonVideoClassif/Frames/V3/115.png,V3,115.png,0,23.75
715,EmbryonVideoClassif/Frames/V3/116.png,V3,116.png,0,23.75
716,EmbryonVideoClassif/Frames/V3/117.png,V3,117.png,0,23.75
717,EmbryonVideoClassif/Frames/V3/118.png,V3,118.png,0,23.75
718,EmbryonVideoClassif/Frames/V3/119.png,V3,119.png,0,23.75
719,EmbryonVideoClassif/Frames/V3/120.png,V3,120.png,0,23.75
720,EmbryonVideoClassif/Frames/V3/121.png,V3,121.png,0,23.75
721,EmbryonVideoClassif/Frames/V3/122.png,V3,122.png,0,23.75
722,EmbryonVideoClassif/Frames/V3/123.png,V3,123.png,0,23.75
723,EmbryonVideoClassif/Frames/V3/124.png,V3,124.png,0,23.75
724,EmbryonVideoClassif/Frames/V3/125.png,V3,125.png,0,23.75
725,EmbryonVideoClassif/Frames/V3/126.png,V3,126.png,0,23.75
726,EmbryonVideoClassif/Frames/V3/127.png,V3,127.png,0,23.75
727,EmbryonVideoClassif/Frames/V3/128.png,V3,128.png,0,23.75
728,EmbryonVideoClassif/Frames/V3/129.png,V3,129.png,0,23.75
729,EmbryonVideoClassif/Frames/V3/130.png,V3,130.png,0,23.75
730,EmbryonVideoClassif/Frames/V3/131.png,V3,131.png,0,23.75
731,EmbryonVideoClassif/Frames/V3/132.png,V3,132.png,0,23.75
732,EmbryonVideoClassif/Frames/V3/133.png,V3,133.png,0,23.75
733,EmbryonVideoClassif/Frames/V3/134.png,V3,134.png,0,23.75
734,EmbryonVideoClassif/Frames/V3/135.png,V3,135.png,0,23.75
735,EmbryonVideoClassif/Frames/V3/136.png,V3,136.png,0,23.75
736,EmbryonVideoClassif/Frames/V3/137.png,V3,137.png,0,23.75
737,EmbryonVideoClassif/Frames/V3/138.png,V3,138.png,0,23.75
738,EmbryonVideoClassif/Frames/V3/139.png,V3,139.png,0,23.75
739,EmbryonVideoClassif/Frames/V3/140.png,V3,140.png,0,23.75
740,EmbryonVideoClassif/Frames/V3/141.png,V3,141.png,0,23.75
741,EmbryonVideoClassif/Frames/V3/142.png,V3,142.png,0,23.75
742,EmbryonVideoClassif/Frames/V3/143.png,V3,143.png,0,23.75
743,EmbryonVideoClassif/Frames/V3/144.png,V3,144.png,0,23.75
744,EmbryonVideoClassif/Frames/V3/145.png,V3,145.png,0,23.75
745,EmbryonVideoClassif/Frames/V3/146.png,V3,146.png,0,23.75
746,EmbryonVideoClassif/Frames/V3/147.png,V3,147.png,0,23.75
747,EmbryonVideoClassif/Frames/V3/148.png,V3,148.png,0,23.75
748,EmbryonVideoClassif/Frames/V3/149.png,V3,149.png,0,23.75
749,EmbryonVideoClassif/Frames/V3/150.png,V3,150.png,0,23.75
750,EmbryonVideoClassif/Frames/V3/151.png,V3,151.png,0,23.75
751,EmbryonVideoClassif/Frames/V3/152.png,V3,152.png,0,23.75
752,EmbryonVideoClassif/Frames/V3/153.png,V3,153.png,0,23.75
753,EmbryonVideoClassif/Frames/V3/154.png,V3,154.png,0,23.75
754,EmbryonVideoClassif/Frames/V3/155.png,V3,155.png,0,23.75
755,EmbryonVideoClassif/Frames/V3/156.png,V3,156.png,0,23.75
756,EmbryonVideoClassif/Frames/V3/157.png,V3,157.png,0,23.75
757,EmbryonVideoClassif/Frames/V3/158.png,V3,158.png,0,23.75
758,EmbryonVideoClassif/Frames/V3/159.png,V3,159.png,0,23.75
759,EmbryonVideoClassif/Frames/V3/160.png,V3,160.png,0,23.75
760,EmbryonVideoClassif/Frames/V3/161.png,V3,161.png,0,23.75
761,EmbryonVideoClassif/Frames/V3/162.png,V3,162.png,0,23.75
762,EmbryonVideoClassif/Frames/V3/163.png,V3,163.png,0,23.75
763,EmbryonVideoClassif/Frames/V3/164.png,V3,164.png,0,23.75
764,EmbryonVideoClassif/Frames/V3/165.png,V3,165.png,0,23.75
765,EmbryonVideoClassif/Frames/V3/166.png,V3,166.png,0,23.75
766,EmbryonVideoClassif/Frames/V3/167.png,V3,167.png,0,23.75
767,EmbryonVideoClassif/Frames/V3/168.png,V3,168.png,0,23.75
768,EmbryonVideoClassif/Frames/V3/169.png,V3,169.png,0,23.75
769,EmbryonVideoClassif/Frames/V3/170.png,V3,170.png,0,23.75
770,EmbryonVideoClassif/Frames/V3/171.png,V3,171.png,0,23.75
771,EmbryonVideoClassif/Frames/V3/172.png,V3,172.png,0,23.75
772,EmbryonVideoClassif/Frames/V3/173.png,V3,173.png,0,23.75
773,EmbryonVideoClassif/Frames/V3/174.png,V3,174.png,0,23.75
774,EmbryonVideoClassif/Frames/V3/175.png,V3,175.png,0,23.75
775,EmbryonVideoClassif/Frames/V3/176.png,V3,176.png,0,23.75
776,EmbryonVideoClassif/Frames/V3/177.png,V3,177.png,0,23.75
777,EmbryonVideoClassif/Frames/V3/178.png,V3,178.png,0,23.75
778,EmbryonVideoClassif/Frames/V3/179.png,V3,179.png,0,23.75
779,EmbryonVideoClassif/Frames/V3/180.png,V3,180.png,0,23.75
780,EmbryonVideoClassif/Frames/V3/181.png,V3,181.png,0,23.75
781,EmbryonVideoClassif/Frames/V3/182.png,V3,182.png,0,23.75
782,EmbryonVideoClassif/Frames/V3/183.png,V3,183.png,0,23.75
783,EmbryonVideoClassif/Frames/V3/184.png,V3,184.png,0,23.75
784,EmbryonVideoClassif/Frames/V3/185.png,V3,185.png,0,23.75
785,EmbryonVideoClassif/Frames/V3/186.png,V3,186.png,0,23.75
786,EmbryonVideoClassif/Frames/V3/187.png,V3,187.png,0,23.75
787,EmbryonVideoClassif/Frames/V3/188.png,V3,188.png,0,23.75
788,EmbryonVideoClassif/Frames/V3/189.png,V3,189.png,0,23.75
789,EmbryonVideoClassif/Frames/V3/190.png,V3,190.png,0,23.75
790,EmbryonVideoClassif/Frames/V3/191.png,V3,191.png,0,23.75
791,EmbryonVideoClassif/Frames/V3/192.png,V3,192.png,0,23.75
792,EmbryonVideoClassif/Frames/V3/193.png,V3,193.png,0,23.75
793,EmbryonVideoClassif/Frames/V3/194.png,V3,194.png,0,23.75
794,EmbryonVideoClassif/Frames/V3/195.png,V3,195.png,0,23.75
795,EmbryonVideoClassif/Frames/V3/196.png,V3,196.png,0,23.75
796,EmbryonVideoClassif/Frames/V3/197.png,V3,197.png,0,23.75
797,EmbryonVideoClassif/Frames/V3/198.png,V3,198.png,0,23.75
798,EmbryonVideoClassif/Frames/V3/199.png,V3,199.png,0,23.75
799,EmbryonVideoClassif/Frames/V3/200.png,V3,200.png,0,23.75
800,EmbryonVideoClassif/Frames/V3/201.png,V3,201.png,0,23.75
801,EmbryonVideoClassif/Frames/V3/202.png,V3,202.png,0,23.75
802,EmbryonVideoClassif/Frames/V3/203.png,V3,203.png,0,23.75
803,EmbryonVideoClassif/Frames/V3/204.png,V3,204.png,0,23.75
804,EmbryonVideoClassif/Frames/V3/205.png,V3,205.png,0,23.75
805,EmbryonVideoClassif/Frames/V3/206.png,V3,206.png,0,23.75
806,EmbryonVideoClassif/Frames/V3/207.png,V3,207.png,0,23.75
807,EmbryonVideoClassif/Frames/V3/208.png,V3,208.png,0,23.75
808,EmbryonVideoClassif/Frames/V3/209.png,V3,209.png,0,23.75
809,EmbryonVideoClassif/Frames/V3/210.png,V3,210.png,0,23.75
810,EmbryonVideoClassif/Frames/V3/211.png,V3,211.png,0,23.75
811,EmbryonVideoClassif/Frames/V3/212.png,V3,212.png,0,23.75
812,EmbryonVideoClassif/Frames/V3/213.png,V3,213.png,0,23.75
813,EmbryonVideoClassif/Frames/V3/214.png,V3,214.png,0,23.75
814,EmbryonVideoClassif/Frames/V3/215.png,V3,215.png,0,23.75
815,EmbryonVideoClassif/Frames/V3/216.png,V3,216.png,0,23.75
816,EmbryonVideoClassif/Frames/V3/217.png,V3,217.png,0,23.75
817,EmbryonVideoClassif/Frames/V3/218.png,V3,218.png,0,23.75
818,EmbryonVideoClassif/Frames/V3/219.png,V3,219.png,0,23.75
819,EmbryonVideoClassif/Frames/V3/220.png,V3,220.png,0,23.75
820,EmbryonVideoClassif/Frames/V3/221.png,V3,221.png,0,23.75
821,EmbryonVideoClassif/Frames/V3/222.png,V3,222.png,0,23.75
822,EmbryonVideoClassif/Frames/V3/223.png,V3,223.png,0,23.75
823,EmbryonVideoClassif/Frames/V3/224.png,V3,224.png,0,23.75
824,EmbryonVideoClassif/Frames/V3/225.png,V3,225.png,0,23.75
825,EmbryonVideoClassif/Frames/V3/226.png,V3,226.png,0,23.75
826,EmbryonVideoClassif/Frames/V3/227.png,V3,227.png,0,23.75
827,EmbryonVideoClassif/Frames/V3/228.png,V3,228.png,0,23.75
828,EmbryonVideoClassif/Frames/V3/229.png,V3,229.png,0,23.75
829,EmbryonVideoClassif/Frames/V3/230.png,V3,230.png,0,23.75
830,EmbryonVideoClassif/Frames/V3/231.png,V3,231.png,0,23.75
831,EmbryonVideoClassif/Frames/V3/232.png,V3,232.png,0,23.75
832,EmbryonVideoClassif/Frames/V3/233.png,V3,233.png,0,23.75
833,EmbryonVideoClassif/Frames/V3/234.png,V3,234.png,0,23.75
834,EmbryonVideoClassif/Frames/V3/235.png,V3,235.png,0,23.75
835,EmbryonVideoClassif/Frames/V3/236.png,V3,236.png,0,23.75
836,EmbryonVideoClassif/Frames/V3/237.png,V3,237.png,0,23.75
837,EmbryonVideoClassif/Frames/V3/238.png,V3,238.png,0,23.75
838,EmbryonVideoClassif/Frames/V3/239.png,V3,239.png,0,23.75
839,EmbryonVideoClassif/Frames/V3/240.png,V3,240.png,0,23.75
840,EmbryonVideoClassif/Frames/V3/241.png,V3,241.png,0,23.75
841,EmbryonVideoClassif/Frames/V3/242.png,V3,242.png,0,23.75
842,EmbryonVideoClassif/Frames/V3/243.png,V3,243.png,0,23.75
843,EmbryonVideoClassif/Frames/V3/244.png,V3,244.png,0,23.75
844,EmbryonVideoClassif/Frames/V3/245.png,V3,245.png,0,23.75
845,EmbryonVideoClassif/Frames/V3/246.png,V3,246.png,0,23.75
846,EmbryonVideoClassif/Frames/V3/247.png,V3,247.png,0,23.75
847,EmbryonVideoClassif/Frames/V3/248.png,V3,248.png,0,23.75
848,EmbryonVideoClassif/Frames/V3/249.png,V3,249.png,0,23.75
849,EmbryonVideoClassif/Frames/V3/250.png,V3,250.png,0,23.75
850,EmbryonVideoClassif/Frames/V3/251.png,V3,251.png,0,23.75
851,EmbryonVideoClassif/Frames/V3/252.png,V3,252.png,0,23.75
852,EmbryonVideoClassif/Frames/V3/253.png,V3,253.png,0,23.75
853,EmbryonVideoClassif/Frames/V3/254.png,V3,254.png,0,23.75
854,EmbryonVideoClassif/Frames/V3/255.png,V3,255.png,0,23.75
855,EmbryonVideoClassif/Frames/V3/256.png,V3,256.png,0,23.75
856,EmbryonVideoClassif/Frames/V3/257.png,V3,257.png,0,23.75
857,EmbryonVideoClassif/Frames/V3/258.png,V3,258.png,0,23.75
858,EmbryonVideoClassif/Frames/V3/259.png,V3,259.png,0,23.75
859,EmbryonVideoClassif/Frames/V3/260.png,V3,260.png,0,23.75
860,EmbryonVideoClassif/Frames/V3/261.png,V3,261.png,0,23.75
861,EmbryonVideoClassif/Frames/V3/262.png,V3,262.png,0,23.75
862,EmbryonVideoClassif/Frames/V3/263.png,V3,263.png,0,23.75
863,EmbryonVideoClassif/Frames/V3/264.png,V3,264.png,0,23.75
864,EmbryonVideoClassif/Frames/V3/265.png,V3,265.png,0,23.75
865,EmbryonVideoClassif/Frames/V3/266.png,V3,266.png,0,23.75
866,EmbryonVideoClassif/Frames/V3/267.png,V3,267.png,0,23.75
867,EmbryonVideoClassif/Frames/V3/268.png,V3,268.png,0,23.75
868,EmbryonVideoClassif/Frames/V3/269.png,V3,269.png,0,23.75
869,EmbryonVideoClassif/Frames/V3/270.png,V3,270.png,0,23.75
870,EmbryonVideoClassif/Frames/V3/271.png,V3,271.png,0,23.75
871,EmbryonVideoClassif/Frames/V3/272.png,V3,272.png,0,23.75
872,EmbryonVideoClassif/Frames/V3/273.png,V3,273.png,0,23.75
873,EmbryonVideoClassif/Frames/V3/274.png,V3,274.png,0,23.75
874,EmbryonVideoClassif/Frames/V3/275.png,V3,275.png,0,23.75
875,EmbryonVideoClassif/Frames/V3/276.png,V3,276.png,0,23.75
876,EmbryonVideoClassif/Frames/V3/277.png,V3,277.png,0,23.75
877,EmbryonVideoClassif/Frames/V3/278.png,V3,278.png,0,23.75
878,EmbryonVideoClassif/Frames/V3/279.png,V3,279.png,0,23.75
879,EmbryonVideoClassif/Frames/V3/280.png,V3,280.png,0,23.75
880,EmbryonVideoClassif/Frames/V3/281.png,V3,281.png,0,23.75
881,EmbryonVideoClassif/Frames/V3/282.png,V3,282.png,0,23.75
882,EmbryonVideoClassif/Frames/V3/283.png,V3,283.png,0,23.75
883,EmbryonVideoClassif/Frames/V3/284.png,V3,284.png,0,23.75
884,EmbryonVideoClassif/Frames/V3/285.png,V3,285.png,0,23.75
885,EmbryonVideoClassif/Frames/V3/286.png,V3,286.png,0,23.75
886,EmbryonVideoClassif/Frames/V3/287.png,V3,287.png,0,23.75
887,EmbryonVideoClassif/Frames/V3/288.png,V3,288.png,0,23.75
888,EmbryonVideoClassif/Frames/V3/289.png,V3,289.png,0,23.75
889,EmbryonVideoClassif/Frames/V3/290.png,V3,290.png,0,23.75
890,EmbryonVideoClassif/Frames/V3/291.png,V3,291.png,0,23.75
891,EmbryonVideoClassif/Frames/V3/292.png,V3,292.png,0,23.75
892,EmbryonVideoClassif/Frames/V3/293.png,V3,293.png,0,23.75
893,EmbryonVideoClassif/Frames/V3/294.png,V3,294.png,0,23.75
894,EmbryonVideoClassif/Frames/V3/295.png,V3,295.png,0,23.75
895,EmbryonVideoClassif/Frames/V3/296.png,V3,296.png,0,23.75
896,EmbryonVideoClassif/Frames/V3/297.png,V3,297.png,0,23.75
897,EmbryonVideoClassif/Frames/V3/298.png,V3,298.png,0,23.75
898,EmbryonVideoClassif/Frames/V3/299.png,V3,299.png,0,23.75
899,EmbryonVideoClassif/Frames/V3/300.png,V3,300.png,0,23.75
1200,EmbryonVideoClassif/Frames/V5/1.png,V5,1.png,7,23.75
1201,EmbryonVideoClassif/Frames/V5/2.png,V5,2.png,7,23.75
1202,EmbryonVideoClassif/Frames/V5/3.png,V5,3.png,7,23.75
1203,EmbryonVideoClassif/Frames/V5/4.png,V5,4.png,7,23.75
1204,EmbryonVideoClassif/Frames/V5/5.png,V5,5.png,7,23.75
1205,EmbryonVideoClassif/Frames/V5/6.png,V5,6.png,7,23.75
1206,EmbryonVideoClassif/Frames/V5/7.png,V5,7.png,7,23.75
1207,EmbryonVideoClassif/Frames/V5/8.png,V5,8.png,7,23.75
1208,EmbryonVideoClassif/Frames/V5/9.png,V5,9.png,7,23.75
1209,EmbryonVideoClassif/Frames/V5/10.png,V5,10.png,7,23.75
1210,EmbryonVideoClassif/Frames/V5/11.png,V5,11.png,7,23.75
1211,EmbryonVideoClassif/Frames/V5/12.png,V5,12.png,7,23.75
1212,EmbryonVideoClassif/Frames/V5/13.png,V5,13.png,7,23.75
1213,EmbryonVideoClassif/Frames/V5/14.png,V5,14.png,7,23.75
1214,EmbryonVideoClassif/Frames/V5/15.png,V5,15.png,7,23.75
1215,EmbryonVideoClassif/Frames/V5/16.png,V5,16.png,7,23.75
1216,EmbryonVideoClassif/Frames/V5/17.png,V5,17.png,7,23.75
1217,EmbryonVideoClassif/Frames/V5/18.png,V5,18.png,7,23.75
1218,EmbryonVideoClassif/Frames/V5/19.png,V5,19.png,7,23.75
1219,EmbryonVideoClassif/Frames/V5/20.png,V5,20.png,7,23.75
1220,EmbryonVideoClassif/Frames/V5/21.png,V5,21.png,7,23.75
1221,EmbryonVideoClassif/Frames/V5/22.png,V5,22.png,7,23.75
1222,EmbryonVideoClassif/Frames/V5/23.png,V5,23.png,7,23.75
1223,EmbryonVideoClassif/Frames/V5/24.png,V5,24.png,7,23.75
1224,EmbryonVideoClassif/Frames/V5/25.png,V5,25.png,7,23.75
1225,EmbryonVideoClassif/Frames/V5/26.png,V5,26.png,7,23.75
1226,EmbryonVideoClassif/Frames/V5/27.png,V5,27.png,7,23.75
1227,EmbryonVideoClassif/Frames/V5/28.png,V5,28.png,7,23.75
1228,EmbryonVideoClassif/Frames/V5/29.png,V5,29.png,7,23.75
1229,EmbryonVideoClassif/Frames/V5/30.png,V5,30.png,7,23.75
1230,EmbryonVideoClassif/Frames/V5/31.png,V5,31.png,7,23.75
1231,EmbryonVideoClassif/Frames/V5/32.png,V5,32.png,7,23.75
1232,EmbryonVideoClassif/Frames/V5/33.png,V5,33.png,7,23.75
1233,EmbryonVideoClassif/Frames/V5/34.png,V5,34.png,7,23.75
1234,EmbryonVideoClassif/Frames/V5/35.png,V5,35.png,7,23.75
1235,EmbryonVideoClassif/Frames/V5/36.png,V5,36.png,7,23.75
1236,EmbryonVideoClassif/Frames/V5/37.png,V5,37.png,7,23.75
1237,EmbryonVideoClassif/Frames/V5/38.png,V5,38.png,7,23.75
1238,EmbryonVideoClassif/Frames/V5/39.png,V5,39.png,7,23.75
1239,EmbryonVideoClassif/Frames/V5/40.png,V5,40.png,7,23.75
1240,EmbryonVideoClassif/Frames/V5/41.png,V5,41.png,7,23.75
1241,EmbryonVideoClassif/Frames/V5/42.png,V5,42.png,7,23.75
1242,EmbryonVideoClassif/Frames/V5/43.png,V5,43.png,7,23.75
1243,EmbryonVideoClassif/Frames/V5/44.png,V5,44.png,7,23.75
1244,EmbryonVideoClassif/Frames/V5/45.png,V5,45.png,7,23.75
1245,EmbryonVideoClassif/Frames/V5/46.png,V5,46.png,7,23.75
1246,EmbryonVideoClassif/Frames/V5/47.png,V5,47.png,7,23.75
1247,EmbryonVideoClassif/Frames/V5/48.png,V5,48.png,7,23.75
1248,EmbryonVideoClassif/Frames/V5/49.png,V5,49.png,7,23.75
1249,EmbryonVideoClassif/Frames/V5/50.png,V5,50.png,7,23.75
1250,EmbryonVideoClassif/Frames/V5/51.png,V5,51.png,7,23.75
1251,EmbryonVideoClassif/Frames/V5/52.png,V5,52.png,7,23.75
1252,EmbryonVideoClassif/Frames/V5/53.png,V5,53.png,7,23.75
1253,EmbryonVideoClassif/Frames/V5/54.png,V5,54.png,7,23.75
1254,EmbryonVideoClassif/Frames/V5/55.png,V5,55.png,7,23.75
1255,EmbryonVideoClassif/Frames/V5/56.png,V5,56.png,7,23.75
1256,EmbryonVideoClassif/Frames/V5/57.png,V5,57.png,7,23.75
1257,EmbryonVideoClassif/Frames/V5/58.png,V5,58.png,7,23.75
1258,EmbryonVideoClassif/Frames/V5/59.png,V5,59.png,7,23.75
1259,EmbryonVideoClassif/Frames/V5/60.png,V5,60.png,7,23.75
1260,EmbryonVideoClassif/Frames/V5/61.png,V5,61.png,7,23.75
1261,EmbryonVideoClassif/Frames/V5/62.png,V5,62.png,7,23.75
1262,EmbryonVideoClassif/Frames/V5/63.png,V5,63.png,7,23.75
1263,EmbryonVideoClassif/Frames/V5/64.png,V5,64.png,7,23.75
1264,EmbryonVideoClassif/Frames/V5/65.png,V5,65.png,7,23.75
